actual,predicted
1500,1397.5733054729951
1615,1612.174501300554
1227,1292.1440495395925
1352,1399.7271848669097
1056,1045.150451338215
1102,1066.9435360815685
1212,1186.9511421903765
1528,1566.3462532395442
1392,1090.2181287168291
1065,1040.3788399441426
1309,1299.9367478620422
1799,1722.8416732884543
1700,1621.4445373243939
1233,1243.558685193645
1502,1361.3224090331555
1959,1914.9228411710362
1804,1802.6452195272593
1851,1769.6937991417542
1446,1402.8778757224234
1079,1143.7431115761308
831,884.4305355234918
1801,1870.169154693416
1106,993.5697584175721
455,699.2864021101547
1313,1358.819799409103
1361,1473.4292870252348
2023,1901.1955547963767
744,755.2620292924111
1848,1864.9298558030903
1721,1719.8874680676192
1019,1113.7268556659085
2014,1991.4746037006769
1460,1211.4606551417328
1492,1497.5688804249928
1841,1806.8676865414072
1202,1111.3281957047272
1931,1694.7187769992945
1166,1031.537062470752
1611,1227.8968967043968
2083,2085.41042140452
1513,1481.5294189471308
1480,1491.584788256229
1212,1139.5804041343038
1226,1293.6708415564983
1616,1500.3561099699762
1498,1492.3126654193197
1519,1574.2355856810607
1356,1375.3347827511923
1885,1791.3396666742144
915,963.502241756293
1907,1856.9209861562551
1443,1564.6998330753993
1861,1687.5706464120788
1064,1942.2580350053338
2038,1878.1955381653618
1388,1433.5890398101772
1265,1111.2934172663543
1000,849.9421568132103
1126,1161.0814776380737
1158,1193.0666156299642
1893,1875.8363121843124
1698,1676.3555361983338
1602,1652.05272678683
1685,1721.234475667157
1680,1645.524951768645
2025,2020.2391181385717
1623,1562.6738962203378
1282,1163.4645778590314
2387,1761.410350796896
792,821.1888713502517
1633,1669.884186126043
1253,1294.2746567415873
1337,1404.9075258895973
2085,2093.6797145069722
2037,2071.2014206903264
2142,2127.3013003341243
1823,1842.5781539482841
1771,1776.805092170395
1192,1143.1112970073136
1878,1892.948132190113
1500,1683.5279014685414
2269,2330.5092618764993
1263,1279.445089955581
972,971.1515762863766
1539,1510.9326151409373
2119,1906.916487275699
1544,1523.295970668741
1339,1378.3830872861706
1896,1882.8350076505155
1449,1511.4519560065653
1217,1144.621509407105
1674,1682.3491231728738
1208,1200.9309466310015
1196,1289.4125085449082
1214,1242.728175364533
1709,1689.8997269367853
1860,1894.521576116009
1632,1418.9280589439782
936,938.4898276678845
1351,1393.3360516156315
1892,1628.856917765117
1400,1523.7692503640121
1069,999.9040146656962
1763,1857.8224217219633
1576,1414.3728270709296
1993,1890.888162724594
1553,1480.6317653981434
1345,1267.2789813424563
953,1044.027226699088
1584,1684.463272042304
1923,1899.84206538009
1027,1036.9109369899504
852,1305.1731218561881
1566,1610.476346004685
1850,1823.8612144492765
1499,1611.6732579586671
1513,1516.160067660757
1913,1893.8568848980096
1112,1197.197481770858
1679,1536.1763607690666
1338,1291.7015772786283
1203,1102.3010818727955
1606,1544.7126223086036
1760,1760.1318579973101
1534,1498.9122216652047
1162,1188.8680395673343
1805,1759.2384587700542
1468,1468.7184979497165
1641,1631.9603117793104
1746,1786.92780016961
1500,1221.709788977905
1757,1697.3713538787292
1472,1420.5055926624482
1771,1644.5396354639568
2305,2110.3123336959798
1367,1361.626173114356
1865,1774.1219601554205
819,1044.6226935893073
1195,1315.2412350016614
1404,1279.7808587079937
1089,1160.2843703597848
1878,1849.3906253250173
